OBJECTID,english_ro,RoadClass,LandUse,priority_score,query_lon,query_lat,mapillary_has_coverage,mapillary_image_count,mapillary_image_id,mapillary_captured_at,mapillary_compass_angle,mapillary_is_pano,mapillary_image_lon,mapillary_image_lat,mapillary_thumbnail_url,sidewalk_present,crossing_present,school_or_market_context,transit_stop_context,pedestrian_activity_visible,speed_sign_visible,notes
34226,Srinagarindra-Rom Klao Road,secondary,URBAN,0.9802040020790019,100.7193598,13.7542672,1,168,798321852955035.0,1761210774160.0,270.9996840417503,False,100.71949124336243,13.754209687604316,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An_7iBohPe2laB1prUAa3MQkexGhDgCRkESuAqEGCG-PokD4bQjtPtCQ2ykSRgAIYjFz4L8HJ8Fir_Pf1vrfM70oGZXIpLPNogmoVGMvm97k1TVGrfIhuzjSMxYoH7g8YMmREM9PvcJKcw_eOZpljjtz?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=P10_iZthSNvbvvX5T81QXw&_nc_oc=Adqf1Yc1M2QEKVJ1kE7EAXgPafA46IS2ZdzKIZ6lRMsCXrTC9fyqt1yKmjQHJ0P-e00&ccb=10-6&oh=00_Af98JGI3hwz79k1lOawgqzZkv8_T68bEp_sfODqKzOYyEg&oe=6A585934&_nc_sid=201bca,,,,,,,
36236,Phetkasem Road,trunk,RURAL,0.9801888426888427,99.86665344,13.13053952,1,1050,1812508026374023.0,1773089352033.0,294.6281738899887,False,99.8662805557251,13.130622932579925,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An_xGRKfb5hwPKP6-ZI5qjcK2QIMEvSZLy1zW7w-TicwGQR4RxGO_xi4LDdAJASEsR0rZ1cblbuoHo4tP6vDYEHVfGoeeIiwzOKkln_60tG9JFecXptlcWrIzDsNhQduT5d9gbFF27d3MA5ujvug1wQ?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=pWW5jgE07f9GoJDBajgomw&_nc_oc=AdqZttCECq-_kWLJNkBjYjGOSgPSh7t4SFLCslU3nQDUZUgg9fLNOmDQ6VAYRtZe9gk&ccb=10-5&oh=00_Af_2sWo-H4pCIw8OPprzIpcaSW6enhrYzfRXkiGKEjR0Bg&oe=6A58492A&_nc_sid=201bca,,,,,,,
16079,Phahon Yothin Road,trunk,RURAL,0.98011088011088,99.47716029,16.52532962,1,30,510339256670815.0,1578376667892.0,341.31433105469,False,99.47693645954132,16.52612080788846,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An918xMUl6rDpIV13Q49byGUtHgjOtevyVJhwQFF7_0xeQ8ENOZSYpS8uoOCYSUcFAKSilssDHL9TeXL5T-eRT_HlipnCVUtX_uDMf_hxlL0l62z17pMwRjV3w8w-Zn09B9jDcUYhpOAP0hOlWBRlQ?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=j553DVJM5CAUy0JfF8y3wg&_nc_oc=Adq4hdLqaajhhtrW7tQFtnR9eDMupZ_CAKvpRq1SFazzBoyxaLskFb-ndnSiHaXBYzQ&ccb=10-6&oh=00_Af-LdaXDkDYrwqYR6J63hKRnvMwp1inYTdajfJTYZgN9_g&oe=6A5877E2&_nc_sid=201bca,,,,,,,
35740,Mittraphap Road,trunk,RURAL,0.9791666666666665,101.0502108,16.7696374,1,435,1483704319912790.0,1774731104800.0,282.83378022837417,False,101.0496175289154,16.769658649151822,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An8Vh4plrYxcU8yt9WH2SHUSI-GOgGVmnOfvRVS7YqUR6pO6cu-BJ-snX-bOj2mdvm2hphQEcxH5MssXViO5zQJ4dNCpqiHg-cRyU97cGDzqhQy0og2Q4Oqs1oLp19DMqCl7jcSlSY7CrXY70nvNeA?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=dFRJrqECY7L10TdHDfYk8Q&_nc_oc=AdofJ0Lx5KYulgsPujJG6qOX0jS1L_EvSp8dHWslAuM26ff74RJo_nlJB9j6QhRW8gg&ccb=10-5&oh=00_Af-PiSMrA6eon7zi6l3KI3d24risPSJKGOE3ZCeoqDKm7Q&oe=6A5847B4&_nc_sid=201bca,,,,,,,
35516,Chalong Rat Expressway,motorway,URBAN,0.9790323977823978,100.5942379,13.70544,1,453,220033866549995.0,1532160045188.0,210.48972117672,False,100.5947470664978,13.705876470397172,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An_fzBcc03isyTI2LHASssbWhCxr1osg4mEiRGijO9VojGjYrwE7pswu1H4W1SZ-26GZYd_rVCybYSZc-UHyeAU2G9eyXwy3l5JCA-e4aY8s5If9CdQenJiFLkBtmSmnr7hZdKpzBtKJ4ZygURYNH40?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=yztjvxSWm4NYKW0lN_2OuA&_nc_oc=AdrTfrawHOtQdXlc3MgRt39MbnODPH2hHqMqxA2KervPPw1STGBdQC3VTPq4VTfTdh0&ccb=10-5&oh=00_Af_PNskrzCCxHqVNQKsBTLkOl0B4OqKo2hBfLU0oJygDKA&oe=6A58708C&_nc_sid=201bca,,,,,,,
47675, ,secondary,RURAL,0.97876386001386,100.6908401,18.0475315,0,0,,,,,,,,,,,,,,
36082,Phetkasem Road,trunk,RURAL,0.9783307345807346,98.50832367,8.42948589,1,20,2900123193608818.0,1577857170808.0,242.14485168457,False,98.5079026222229,8.429249013553303,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An-5XJ0X7G2r639X-Y7jnPpFExQeBXWtCO1zatOdSHroMdErzGQ1sO3n04onMBCph2zm20KTedwGvm_gaBS8iWvd-5vPobgWl8iidKvxQK0EEo_w3wzt9K5i6xeEvbr43u4aj7pL-LR8kOOUvRL-aQ?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=WKK3MxS_V-TwZE8HjNynNQ&_nc_oc=Adr6yGn00uRVS5C3CYi35G8Xn_aMqI1wgXtnrBlQx9TrD0mdgNanzG-Oi9k4aJZpLIc&ccb=10-5&oh=00_Af-a9EUIr6k1gTaonGpSK81OI5A43deiZRKhBbCZfEy7HQ&oe=6A5879E3&_nc_sid=201bca,,,,,,,
55622,Phahonyothin Road,trunk,RURAL,0.9771483021483021,99.3942299,18.1453171,1,414,1423946417950517.0,1481960028952.0,220.85033559799,False,99.3946623802185,18.14544396094871,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An8ZyGBtUzI7WWt0IrSXzrxO5d04muH4uBlpiAgm7fsHmf4Yc6_uaHEhsu6uczX6Af6BNL_00yVwiEGy9LZ7NW2PMMPfteboD8kg2rDviKQ_4gbUZqXXCUJy4WpXXYueKn2ahJ1B1sEIAjKm8LiucQ?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=ttv7ilkVAmBYtFFGIr8JQA&_nc_oc=AdpwqpYMNEZZmgcTuZ1nH7sr-WXJDYZvnC9GdSYlfalYzkK6FjVgpIg6IukkBSgoMvw&ccb=10-5&oh=00_Af_e316g1xofr-78mLUZcMDnFwYqgb_sXeNxVg3Nhzxy0g&oe=6A58536F&_nc_sid=201bca,,,,,,,
16508,Chaeng Sanit Road,trunk,RURAL,0.9762387387387388,104.5737557,15.3802374,0,0,,,,,,,,,,,,,,
35277,Suk Prayun Road,primary,RURAL,0.9758077789327789,101.16952482,13.47532943,1,51,977808276298679.0,1552656748000.0,81.0,False,101.169673204422,13.475231146118404,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An9Jwwb6u8VWrYMU0JIFZqKoM1-_VcePs1h8SzEYm5cEj7xr-_4jSxcWVxjs9XDmsVtPEmGfBnr0ZWqrOJva_uzZ13q6HtXdUzOVLggXBfO1oFViWKSpfqnyHhuyEggMg0JkuqZISCnEHREJZnjfRQ?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=bV4fhhSj0bbV4nNvcMmmcA&_nc_oc=Adqezkf_fHv_6Misq2rNhF66znv_6bAPN2tUlX894mN4KQh_BN0gjjV37EIIbj8MbgY&ccb=10-5&oh=00_Af-OO31Ph3ScNWGtbGEfFo2ykbiQDySa5VKe3IViIZ0PPg&oe=6A58719A&_nc_sid=201bca,,,,,,,
35046,Super Highway,trunk,RURAL,0.9755847193347194,99.34165192,18.32071597,1,448,193751235799593.0,1482572484340.0,93.175919175148,False,99.34256851673126,18.3207502435166,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An9SA1Lg2L058ELCKgdyn6v_S0frB6Fx-XPOASd1dPlqH5-BYOwMuYJ0DaVOF4ebC7V3TTF1Eg3gZl1gsGEnj3MCYrpiG66yevA4d16k5vxqeaWuLk0G1P7ncoWbGjv1K-IOxjqS7Ng4lNKEuJwpNQ?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=gq9pIfUWPFs-5Mj5A2HtWg&_nc_oc=AdraKbO4CcWK9fyZE9tQtY0FLjzmOfZEhIpea-GcPmoELKgFz8e9YQ8tptuJlyBb-CM&ccb=10-5&oh=00_Af9p3LPYx_m9Xepj4FNiHgPAELaGgrxfMutBixSXvpg5nw&oe=6A58685C&_nc_sid=201bca,,,,,,,
10250, ,trunk,RURAL,0.9750498094248095,101.0544337,12.8832927,1,99,163094409076910.0,1529425645000.0,345.0,False,101.0543543100357,12.883077427158625,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An_ceYIbskJunryArCXOe0ReQoAaWpf-hu-juJ07zsPiAqH-IIyM2E6_et5BLrW6A9NMiyt-_fgL0ROjIOeCL2N5RAuImzEPX9TalanLyAB0dJGAAkByzxNOF8a3bhWJBofv1jtJ4FZgaBSwVt_GjA?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=oSa8RwXdKzpAQlX8ES_v0w&_nc_oc=AdpxlRQbnrFT0BXI_kDVsa_LCFjPWU5HO4M990XykHJB6NF5bktQ-eGNFE5UKHUfH7A&ccb=10-5&oh=00_Af-tRfMK6Kyn4yNZLUXLeSNoHWgXiZmK1on6d4VXDKlFeA&oe=6A587173&_nc_sid=201bca,,,,,,,
36242,Phetkasem Road,trunk,RURAL,0.9749740124740124,99.81965927,13.27532962,1,1147,909939498446363.0,1771082408000.0,8.044793909933844,False,99.81946527957916,13.275701956080624,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An_DSw8-HW8r1G6zjHZOazaRqJXFS5DhHOdt-yENYSpwkz5l10vDMVhvtCb15iPwg82Ma3bjZePP7tGylyAiaZUfKdrUH7MWNeDNGRxrghB54p46Ee4GsF7NyZkikUJydjPJ5ZV9NdHCA41-Bjk1ow?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=2xQzDwrQGFECEhgazTJS-Q&_nc_oc=Adpiw7RbEtLz-Ooc2aMkJX32gjVQZMO6IHnDqkI515ZmF5Q2CI6MZgnjMz6oO_NiEG0&ccb=10-5&oh=00_Af9JpmIytWpIxRmVY8EejxqaJWz3mWHW2DNZSHeM1wf2MQ&oe=6A5877C6&_nc_sid=201bca,,,,,,,
33972,Khotchaseni Road,trunk,RURAL,0.9746578309078309,101.12553811,15.25032903,1,129,1158488636481076.0,1764073815100.0,176.7471285678049,False,101.12571716308594,15.24967751236521,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An9bc-P8hXadd68krxKXz_7aBp7qL-3tlf6eKL0bcxrF-NwkKEM8kt8iMX8GU4pLRoJQ3VBuWckbXDabFxLQiLT3N-KVnx49WEdB4dzxkBBnMNRZ7EwHwGlnTBZaNPTtT9C2UBY0iZ45LUo87iYcIw?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=tUxCTykuU833mokp_l6jFQ&_nc_oc=AdpgDrUIxqnq4brC5prQjEAUnypbIxG7BkflvN5AQtgCysUky3aRtvkUMwXOPy92Xaw&ccb=10-5&oh=00_Af9JYp1jtFMqllk6xFs0V-MmODmZ8r9MCdA2BdirYb4nMQ&oe=6A587D1F&_nc_sid=201bca,,,,,,,
32393, ,motorway,URBAN,0.9746470027720027,100.5951767,13.6958192,1,1691,156424613134280.0,1533544594596.0,303.08268452094,False,100.5952137708664,13.695776046016363,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An-H27Q8mvV9BZ40z0xtbpxuD61KEWWsvlQk1ltc2Kh6nfjtrna276lh3loY7SR5VQEaY9DrgOa46VyGZWH5DRn5Qsl1v_LCyWXG5qYJmdOa-GV6ZxDcdnHgxpn-5w2T5AtmTLEl_9IXoB6m3u85FQ?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=PSNrQazG4beRQMSzVD1POQ&_nc_oc=AdpXyBhwdUhD_fnqO64MyixB5X3KTIGYv8thT2xMvBPsjFWr1Dh2XShrwxcvmLd0UQI&ccb=10-5&oh=00_Af-dxg0carKlBOu4WKGF2744-CLFGRw60sUboMqp7wflew&oe=6A5851EA&_nc_sid=201bca,,,,,,,
33864,Si Khio-Det Udom Road,trunk,RURAL,0.9729253291753293,103.44165801,14.63148878,1,176,1170660891795268.0,1775950314100.0,116.83522915720374,False,103.44235181808472,14.631159174931199,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An8ZMRfcPJ7HwL63UqZbXVygeTi-MJEo6fIWReSz-9xnCkEq2ZS59pwtGnK7SucU-OindE0D-WLKumaMl5j3nGT90YCJA6sAMbvyjLBW91SE9ZV2gqNclCk09KRN8lPZWOlA_Wku8Wy3X79-Q6i9OjU?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=hSmuqzJyNNrWMii-BtZ0Xw&_nc_oc=Ado0rJ6jgFkh-qOUBrF02Z_C82EdeMKXxCSfOYvxOwYZigvmbY-vyHbyEKpXWb6JPP0&ccb=10-5&oh=00_Af-W2kikR5qtQahuw9-etiJQ4hfQN7yUx7Vgxl7cS0kObw&oe=6A585011&_nc_sid=201bca,,,,,,,
17166,Charot Withi Thong Road,trunk,RURAL,0.9728733541233541,99.19998932,16.88533183,1,25,289149969421538.0,1440942950120.0,287.27768313885,False,99.19953167438507,16.885169276620516,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An_bR9HdjYWuWYXyv0DYGGTJ5Ph_rIAb9XJG6U-WssVPAr3CuWkXlru37QFXyO6XawCtZhIphGiBFgR6KvmKwcsfAGmR8rrmnnarArofwwKwrI0E4FLBgw--gb4ZWuPgVXS1c5W5WzO5YFgujHyDwA?stp=s1024x768&edm=ALXxkZ8EAAAA&_nc_gid=NYWHKbSRRlc3us8JPzK1Sg&_nc_oc=AdrSGcccqmL1xujKrAvj7YCnQUwlNwoVj7ZNjTjoOKcApNbmQ8VGfGts37qT5D0X544&ccb=10-5&oh=00_Af_KZ7Xn0J0PbzeE9A0GGTN8djbIi_X6At8hLZmhAlBsuA&oe=6A586EB1&_nc_sid=201bca,,,,,,,
16091,Phahon Yothin Road,trunk,RURAL,0.9720374220374219,99.30720151,16.66699602,1,29,942499316514234.0,1576831522920.0,135.27764892578,False,99.30707216262817,16.667187950351618,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An_N-B0wCJUaKV722XRl9MGdkKJZkl4cQWKGQzYJcU57e5QaUT3_OaxuMOlrRpnsz-UjXd9YxWDB2QWc5remwbisxdFNeb8P30taTH5mj5S7O8WRFAuuCw2OZomaErWbAgAm5ct85bQarsNpTRMrBA?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=lJOmfIAkC9MF8jOM-QU-5w&_nc_oc=Adr0hkmWmZbPH73ptwXuXO6Xb-8SyX3AdzWaP-3ituL4F_OCTHZy9T02Jd64A4fHUtA&ccb=10-5&oh=00_Af88A0tsreNIbGo0Kw3aRnSUipBkEc8XlLJlL3CoYy7wwg&oe=6A586048&_nc_sid=201bca,,,,,,,
11566, ,trunk,RURAL,0.9711538461538463,101.3494141,13.1346436,1,783,3587338551406276.0,1764580957900.0,131.94404249284594,False,101.34932219982147,13.134635057495146,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An8JvRkaOkrhXS57OkSFPjBuVBMotCliGFxFbntEiX1s36ngboFsTIupN4idh45-RqWXuf3UXCRjeHajg2AWDBsvSAFiWHKIE8LHF0m8e2vJcvStBCfhP4wtDp0BSWhSX75HUI3Fh2avAkTLwHfKHWw?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=TzjORR-AFV1_f7xJWseqiQ&_nc_oc=AdogVtSQoemaZ-4eI3UdIUGb73T5qD3-BD646oqldQN0uof7KDisJXuAUEqWzGXaHsI&ccb=10-5&oh=00_Af-9oSkgxSV3G3bX4LVWbf_VM4-2-TJDL0iSI1aKUc9bGg&oe=6A586FE1&_nc_sid=201bca,,,,,,,
33533, ,motorway,RURAL,0.971149514899515,101.56355798,14.84688844,1,2413,472611133795654.0,1541159521000.0,145.0,False,101.5639579296112,14.847286754618523,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An9B3n3RY7ID5eGdD99aG-VLhbKAuerMldR0ZsR_hl62ef2NoqI-enIPVdGWE4HrzUB6NyNXMbwJcpf2dxh5bqvmAIEzmcihTDgPGp8XPMFkycXXB92zdUDHeLqhikMHMiemwNDzMHG8_5_fVrWpyQ?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=CORMdNwqRCvgBLmgLodnfQ&_nc_oc=Adozh4yc2_sSs6MCxNtRZv2BEDtUQPqyxG6hkOBgZOptqz6nQIeuRUzdkaYPuGx5ZUk&ccb=10-5&oh=00_Af9vDlTN0BqrCQjfc99cTKmWhoJ867bfEhcx849vcpGppw&oe=6A586BBC&_nc_sid=201bca,,,,,,,
16114,Phahon Yothin Road,trunk,RURAL,0.9710239085239085,99.8059664,18.4774671,1,9,1462120327933613.0,1686467749478.0,197.89538741111755,False,99.8060542345047,18.4776502378036,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An-GogixB8jw6LBeUFgteSD6Gzp9GJZuGkB_aF2RPnz_Uyel6fs1BVTrQ0oPWjOOxM6wh-1TLwdspdoqhr02uxIDW4390rDLVJswWSyPlkutaREIgrvlW7lzaN0AROaJUxnKwFWsAK2rVXurferzuZQ?stp=s1024x768&edm=ALXxkZ8EAAAA&_nc_gid=TWWlseBqXqqRTdmTgV6KZg&_nc_oc=Adr_Gc2LciTg7g0rKoH48fPMUHPNHXd58dCpy7pz0-_Whm0LC2dg_-JhSrrNl11iJ2A&ccb=10-5&oh=00_Af8FZfJT3Z-3r_RujLYSbuVtjcRLjOXOaGkEfLpsXgE6KQ&oe=6A58508C&_nc_sid=201bca,,,,,,,
35372,Bang Na - At Narong Expressway,motorway,URBAN,0.9706232674982676,100.602871,13.6831384,1,928,579825052996629.0,1470235669000.0,0.0,False,100.60294389724731,13.68353821162873,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An-uw6oSh-ESX_WOHH4snERmLnAQanl7geaGx3eS2R9rnglE0C46E5RMGjxssN-_SBRC0rzg5SM63onfTReIhAUa_zIQxQSCKSvjQpsF5DavF3UXl3jbaoOmuniCJA1KoKhX_luyxPa74hkSgKumhw?stp=s1024x768&edm=ALXxkZ8EAAAA&_nc_gid=ozBiEge030OPEdQ9yDQLsA&_nc_oc=Adqc_s-0Kz_Sqy4K_4IX53Roj9u62w2fXTKM_4miF-FL_cq5ijcRv7gqwQdAQw1kbtQ&ccb=10-5&oh=00_Af8EHMx6DDV3swNuo-tDuI0QpGJmCQ-hpCsILBPCmmTTaA&oe=6A584F68&_nc_sid=201bca,,,,,,,
29181, ,primary,RURAL,0.9702334546084546,102.86665343,15.01242416,1,99,261129355650634.0,1476116661276.0,105.44354914172,False,102.86730229854584,15.012329002920652,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An8BQSkSSPL1DB_6c_MhrOwluSdfrJ7NvtCqTwacXVlTj_puDDzIT5VkBDXIqJ6WynQQc0yTsAPR_97mJWH_Affe8IGtBwQic63dWZcL9ncf65Rf1bCg19C1O6Q5DfelVhs6QA45yoAaHwnhAfmX4Q?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=R5hxjV1WpX4sPGs2VU5IQQ&_nc_oc=AdrnUMa_4c6XIUlLUONsc9IY69RUry6MVQZW9Kr_R5csqe8ZZpTmvaWiTz9OILG5aw4&ccb=10-5&oh=00_Af_5ngS7pAgFEaqt0gDPJ1d4ztDu-9NvfLEZLJJ-fR6H7A&oe=6A5861C6&_nc_sid=201bca,,,,,,,
29162, ,primary,RURAL,0.9700753638253639,102.84775444,14.65032962,0,0,,,,,,,,,,,,,,
35041,Super Highway,trunk,RURAL,0.9699627512127512,99.08332062,18.52593386,1,445,783723008959001.0,1544302422189.0,137.95547485352,False,99.08332228660583,18.525845919601792,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An8v7wlp6MYYOR7gtdcz04fR9cccIqiYZUy44kHFBKQ5g4YshhfVVInMHG2HOiBghQ92qlSL8_ZDJVSko79PqvWZK2OCl08hjW0cgBFh8fV-WanrkglzFXUnQePaGV00TUtXVUuk5aVxkYLC43Q4BA?stp=s1024x768&edm=ALXxkZ8EAAAA&_nc_gid=Kq9z1xMFCz_u9Tj4BH0mvw&_nc_oc=AdrjhyDaMGtwRCq1mb6b3XUqGTxFANudwASq_zjRQdnEU6BvjSwIWLysgKoH4RFw8Us&ccb=10-5&oh=00_Af-wJSUVXQd_aZir-i31dYa2v5LNs7an5bJowmSi90PvaQ&oe=6A58473D&_nc_sid=201bca,,,,,,,
33833,Suranarai Road,primary,URBAN,0.969951923076923,102.1103259,14.9827273,1,199,537340567267215.0,1476110469167.0,227.65851565779,False,102.11047947406769,14.982772647741555,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An-hQ2Zss-FMD1Zdj8pomEkBn-6lgPb_g7xoSxF_HBPqAtdtyvyJoRgrW2p9qNbjzN48l2xQFAlkHEYTVtkpcQsIaB3BXooWalqgcbklv11IUSA_KaXh-l1wD76dOINt1wV3ykEYB_SW3VKdmHp4Ov0?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=c8tmfdbZScepqT0JFGfOeA&_nc_oc=AdoyDCBEd4OEZv-3Xwn6QYjmSnL3XGqJuDZEu_PDtPueDrmedzzn5Ml4hxmiGDJW0so&ccb=10-5&oh=00_Af9059nfV4tBIbHCV0_bGmV7h3ja5_JMcbLByEZpKXZXqQ&oe=6A585F1B&_nc_sid=201bca,,,,,,,
55624,Phahonyothin Road,trunk,RURAL,0.9695296257796259,99.22143525,17.59199528,1,83,1473354554537071.0,1772282264433.0,14.258056895381912,False,99.22118246555328,17.591871420228244,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An9fjI0k4wh1jkEgVC8a9s-JvlZg1hg1TSEvCssCj6B3MJj2SUtw_MXkx-omic1coV6tMLMuGa1136l_sh4KTLYZkva_sZmxnpA29mHJ3FfjrThNDPh5DT8-Jp7eQb8ARsQIG7ZUZ1Fy77IUudVTL3A?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=11A6yB16ajK_pwj62GxOvg&_nc_oc=AdpahSR4nEcmdJYAykB67mT5_fi9ShN14ONGO735k7Dipp7z14pgkWVEJ37BKKoQLvA&ccb=10-5&oh=00_Af-s6SFkCRWyRwUV0Pi_2Nlp6ojMr8Dq9C0Jh6qF46iVuw&oe=6A587ABB&_nc_sid=201bca,,,,,,,
34001,Khotchaseni Road,trunk,RURAL,0.9686590436590437,101.01208941,15.75866226,1,113,2511086032641309.0,1774620536833.0,353.6633660520995,False,101.01204514503479,15.75779987554651,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An_MS4Jr5XAgDNe7S3ICbeC2gGDC0O44DQ_YJW020dz57uu9f93NmNzXS9o-LXA76-o-eUGSEZnZc7a0ZOmQsXW8ZLcZ6O5Ub2P7_BFkF_uiVxjLcl44I2nK2X9AmXVSzakNjKMONUiyVeSLamDBAA?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=d0ax2fb4Ry20TDkjXtO-PQ&_nc_oc=AdqMjlonoQ6eG2elFIK7iZGYyI3zyDSV_OmWr_1g-JU4HerjK7jxgE6s7_wZxrRnvIs&ccb=10-5&oh=00_Af-xCWJUc1QiOjIhGjwTx7Zkwk4zP7SuOqn8jVv_MhPt0w&oe=6A585E90&_nc_sid=201bca,,,,,,,
30,Kanchanaphisek Road,motorway,URBAN,0.968563756063756,100.5178638,13.6239279,1,398,2278677912269197.0,1532174727872.0,62.285979469809,False,100.51843285560608,13.624419686184638,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An9av0zpXNVrgZ9kitXdM99sn5XvicaKBL9gbyXvvOh4xXRwyMYgmml9UTGwaH9YdoQThGgkgVRGSpqG7VwcelXLkRSgCvXWFJYoybrYdlgsLa8v280zgm_exNLWkIU9khBgVEqb7f2yBwzBPEW_bw?stp=s1024x576&edm=ALXxkZ8EAAAA&_nc_gid=-UC6088JJw5BdWVlppa3Dg&_nc_oc=Adp6cccTsJ8P7mBk6D456-49LHTsmWdORj7Q0v3bTuz_JVeI6OUmqAEtFDakMLcxAOQ&ccb=10-5&oh=00_Af_1WkrZsTrf3RR_5f9IRT84f2XqtVRjTJPLPw-u2SZaDQ&oe=6A5872A4&_nc_sid=201bca,,,,,,,
9067, ,trunk,RURAL,0.9682822245322245,100.8991716,14.9391769,1,145,474442113792261.0,1539407438564.0,359.45346069336,False,100.89925289154053,14.938585958850481,https://scontent.fmnl22-1.fna.fbcdn.net/m1/v/t6/An95cKP2F_PMvDLaj_os8lIWvj3D-cjfLpI2EaWgIyW7Vcav7OyLFLpU-fTi0EO3BwOeJY_HRzn8q8CfEgw96JMF4CfVilhXpR3vc9-kw4G0OkQKAXoMGE_cTWjvTmhhAD3UX18gIhSkS_vO0tnjPQ?stp=s1024x768&edm=ALXxkZ8EAAAA&_nc_gid=rpMMol6X7M5lMKJ_mKld9w&_nc_oc=Adq05i3ay1H5V0i7iJ1yS_rIC2t_Iro0vGE06vAyJA0lgyrPsHQochwDpqpFtxT6cdE&ccb=10-5&oh=00_Af-o36hUPQ5DxbMnjzZQEzmfZFjwec_KkBdabqCCe6CL4w&oe=6A5870F6&_nc_sid=201bca,,,,,,,
